@relation R_data_frame

@attribute timestamp {19900330,19900409,19900414,19900417,19900418,19900425,19900426,19900505,19900507,19900509,19900510,19900511,19900514,19900517,19900518,19900524,19900602,19900603,19900606,19900608,19900611,19900612,19900614,19900615,19900617,19900620,19900621,19900622,19900625,19900626,19900702,19900705,19900706,19900707,19900708,19900710,19900718,19900719,19900723,19900726,19900727,19900730,19900801,19900804,19900805,19900806,19900807,19900809,19900810,19900811,19900812,19900813,19900814,19900818,19900819,19900820,19900821,19900824,19900825,19900830,19900831,19900909,19900910,19900913,19900915,19900920,19900921,19900924,19900926,19901001,19901002,19901003,19901004,19901005,19901006,19901007,19901008,19901010,19901014,19901017,19901023,19901027,19901030,19901031,19901101,19901102,19901105,19901106,19901107,19901108,19901109,19901113,19901114,19901115,19901116,19901117,19901119,19901120,19901121,19901124,19901125,19901206,19901208,19901209,19901210,19901211,19901212,19901214,19901215,19901218,19901219,19901222,19901230,19910103,19910104,19910108,19910109,19910111,19910112,19910113,19910114,19910117,19910118,19910123,19910125,19910127,19910129,19910130,19910131,19910201,19910206,19910208,19910211,19910212,19910213,19910214,19910215,19910216,19910220,19910221,19910223,19910227,19910301,19910302,19910303,19910304,19910306,19910307,19910308,19910309,19910310,19910311,19910314,19910316,19910317,19910318,19910319,19910320,19910322,19910323,19910325,19910327,19910330,19910402,19910404,19910405,19910406,19910409,19910415,19910416,19910419,19910422,19910423,19910426,19910428,19910430,19910501,19910502,19910503,19910505,19910507,19910508,19910511,19910517,19910524,19910528,19910529,19910531,19910603,19910604,19910605,19910607,19910609,19910610,19910611,19910614,19910617,19910618,19910619,19910622,19910626,19910627,19910629,19910706,19910707,19910712,19910718,19910719,19910724,19910727,19910729,19910730,19910802,19910804,19910806,19910807,19910809,19910810,19910815,19910817,19910818,19910822,19910829,19910903,19910915,19910917,19910920,19910923,19910924,19911102,19911103,19911104,19911124,19911203,19911209,19911211,19920105,19920110,19920114,19920115,19920205,19920207,19920208,19920220,19920317,19920320,19920326,19920402,19920405,19920408,19920416,19920515,19920523,19920529,19920530,19920531,19920603,19920610,19920705,19920709,19920712,19920808,19920822,19920826,19920911,19920915,19920918,19920920,19921001,19921004,19921125,19921129,19930113,19930205,19930217,19930219,19930227,19930309,19930407,19930421,19930514,19930624,19930906,19930908,19930915,19930916,19930928,19931008,19940904,19940927,19941001,19941004,19941005,19941007,19941009,19941010,tabloid}
@attribute cylinder_number {1351,3,aa067,aa1,aa11,aa17,aa28,aa29,aa40,aa43,aa45,aa56,aa58,aa66,aa7,aa70,aa97,b125,b181,b6,b7,e26,e302,e303,e310,e38,e510,e67,e68,e69,e72,e74,e77,e78,e81,e83,e84,e85,e86,e90,e91,e92,ee304,f067,f103,f108,f121,f126,f131,f133,f135,f146,f159,f169,f170,f19,f192,f219,f227,f236,f237,f242,f25,f257,f26,f261,f264,f267,f294,f308,f310,f321,f329,f331,f337,f372,f374,f38,f383,f416,f450,f466,f482,f492,f510,f569,f571,f590,f601,f615,f620,f629,f633,f670,f672,f679,f685,f72,f76,f77,f85,f89,f98,g089,g108,g145,g150,g3,g38,g404,g407,g412,g416,g433,g459,g462,g465,g467,g48,g496,g5,g518,g519,g55,g572,g60,g604,g608,g625,g628,g634,g640,g648,g657,g67,g69,g71,g78,g81,g84,g95,g98,i010,i25,i301,i303,i305,i309,i311,i317,i320,i324,i325,i331,i337,i343,i346,i347,i349,i353,i354,i357,i358,i365,i366,i383,i400,i46,i49,i820,j15,j29,j33,j34,j38,j40,j42,j43,j44,j45,j582,j6,j60,j62,j68,j70,j9,m103,m200,m208,m254,m257,m260,m272,m309,m332,m337,m362,m372,m374,m39,m4,m402,m410,m432,m45,m65,m74,m93,o1,o14,o15,o2,o21,o28,o4,o5,o6,o7,o8,r1,r14,r15,r17,r18,r2,r22,r23,r25,r29,r3,r30,r32,r34,r38,r4,r43,r5,r6,r7,r9,s180,s21,t117,t133,t176,t178,t195,t200,t204,t218,t233,t234,t244,t245,t26,t280,t281,t284,t30,t31,t312,t313,t32,t333,t351,t365,t368,t380,t383,t78,t8,v376,w30,w357,w364,w368,w395,w406,w516,w717,w785,w90,w92,x001,x019,x102,x103,x108,x116,x118,x12,x126,x127,x129,x13,x132,x135,x138,x139,x141,x146,x147,x151,x153,x155,x158,x160,x163,x18,x184,x185,x195,x196,x197,x199,x201,x203,x206,x21,x216,x220,x221,x232,x235,x242,x243,x249,x25,x251,x253,x255,x264,x266,x271,x272,x273,x281,x282,x29,x291,x292,x295,x297,x304,x308,x315,x326,x333,x342,x346,x35,x350,x351,x352,x356,x36,x367,x37,x374,x377,x381,x388,x389,x390,x396,x400,x405,x408,x414,x420,x423,x53,x57,x60,x65,x66,x67,x7,x713,x720,x727,x742,x746,x750,x753,x754,x760,x766,x768,x770,x771,x776,x777,x779,x787,x788,x791,x793,x795,x798,x799,x80,x802,x804,x809,x817,x818,x819,x820,x821,x823,x826,x828,x830,x831,x837,x838,x84,x89,x9,x91,x95,x96,y209,y216,y228,y255,y270}
@attribute customer {1910,abbey,abbeypress,abbypress,adco,ames,austads,belk,belks,best,bestprod,brendls,burdines,campingworld,casliving,casualliving,cenpurch,childcraft,childworld,colorfulimage,colortil,colortile,competitivedge,cvs,downs,dunns,eckerd,eckerds,exxon,galls,global,globalequp,guideposts,gurney,hanhouse,hanoverhouse,hanoverhse,hanovrhous,hanovrhouse,hills,homeshop,homeshopping,jamesway,jcp,jcpenny,jfk,kidsrus,kmart,lazarus,lurias,massey,mervyns,modmat,natlwildlife,ntlwildlife,oldvillageshop,penney,rei,roses,sears,servmerch,sheplers,target,toysrus,tvguide,uscav,venture,walmart,wards,woolworth,woolwrth,yieldhouse}
@attribute job_number {1,2,3}
@attribute grain_screened {45,no,yes}
@attribute ink_color {0.200,key}
@attribute proof_on_ctd_ink {17,no,yes}
@attribute blade_mfg {84,benton,uddeholm}
@attribute cylinder_division {0.8125,gallatin}
@attribute paper_type {27,coated,super,uncoated}
@attribute ink_type {coated,cover,uncoated}
@attribute direct_steam {1865,no,yes}
@attribute solvent_type {line,naptha,xylol}
@attribute type_on_cylinder {no,yes}
@attribute press_type {albert70,motter70,motter94,woodhoe70}
@attribute press {802,813,815,816,821,824,827,828}
@attribute unit_number {1,2}
@attribute cylinder_size {0.7,catalog,spiegel,tabloid}
@attribute paper_mill_location {canadian,mideuropean,northus,scandanavian,southus}
@attribute plating_tank {40,1910,1911}
@attribute proof_cut {1,2,3}
@attribute viscosity {1,2,3}
@attribute caliper {.200,0.133,0.167,0.2,0.200,0.217,0.233,0.25,0.267,0.283,0.3,0.300,0.333,0.35,0.367,0.4,0.433,0.467,0.5,0.533,band}
@attribute ink_temperature {1,2,3,4,5,6,7,8}
@attribute humifity {1,2,3}
@attribute roughness {1,2,3}
@attribute blade_pressure {1,2,3,4,5}
@attribute varnish_pct {1,2,3,4}
@attribute press_speed {1,2}
@attribute ink_pct {1,2,3,4,5}
@attribute solvent_pct {1,2,3,4,5,6}
@attribute ESA_Voltage {1,2,3,4}
@attribute ESA_Amperage {1,2}
@attribute wax {1,2,3}
@attribute hardener {1,2,3,4,5,6}
@attribute roller_durometer {1,2,3,4,5,6}
@attribute current_density {30,33,35,37,40,42,45}
@attribute anode_space_ratio {1,2}
@attribute chrome_content {90,95,100}
@attribute TRAIN_Y_DISCRETIZED {-1,1}

@data
19900723,x25,roses,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,821,1,tabloid,canadian,1910,1,3,0.333,2,1,2,3,3,2,1,1,2,1,2,2,2,35,2,100,1
19900620,o7,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,1,spiegel,canadian,1910,1,2,0.267,3,1,2,3,1,1,2,2,3,1,2,1,2,35,1,100,1
19900620,o15,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,2,spiegel,canadian,1910,1,2,0.5,3,1,2,3,1,1,2,2,3,1,1,2,2,35,2,100,1
19900719,x753,wards,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,2,tabloid,canadian,1911,1,2,0.2,3,1,2,3,1,2,2,2,1,1,2,2,2,40,1,100,1
19900719,x823,wards,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,827,1,tabloid,canadian,1911,1,2,0.367,3,1,2,2,1,2,2,2,1,1,2,1,2,40,1,100,1
19900718,x60,wards,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1910,1,2,0.2,3,2,2,2,1,2,2,2,1,1,1,1,2,35,2,100,1
19900806,j40,walmart,2,no,key,yes,benton,gallatin,coated,uncoated,no,line,no,woodhoe70,816,2,tabloid,northus,1910,1,2,0.167,4,1,1,3,1,1,2,2,1,1,2,2,2,35,1,100,-1
19900730,x153,roses,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,1,tabloid,northus,1910,1,2,0.4,3,3,2,3,2,2,1,4,3,1,2,2,2,35,2,100,1
19900730,x272,roses,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,2,tabloid,northus,1910,1,2,0.333,3,3,2,3,1,2,1,5,2,1,3,2,2,35,2,100,1
19900730,f131,downs,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,1,catalog,northus,1910,3,2,0.367,4,2,1,3,3,1,1,1,2,1,3,2,2,35,1,100,1
19900727,f76,rei,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,northus,1910,3,2,0.333,4,3,2,4,3,1,1,1,1,1,3,2,5,35,2,100,1
19900730,f383,downs,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,2,catalog,northus,1910,2,2,0.3,4,2,1,3,3,1,1,1,1,1,3,1,2,35,1,100,1
19900727,f374,rei,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,northus,1910,3,2,0.3,3,1,2,4,3,1,1,1,2,1,3,2,5,35,2,100,1
19900811,j38,wards,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,tabloid,canadian,1910,1,2,0.267,3,2,2,3,2,2,2,2,1,1,2,1,2,35,2,100,1
19900804,j60,walmart,2,no,key,yes,benton,gallatin,coated,uncoated,no,line,yes,woodhoe70,816,1,tabloid,northus,1910,1,2,0.5,3,1,1,3,1,2,2,2,1,1,2,4,2,35,1,100,-1
19900805,j60,walmart,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,816,1,tabloid,northus,1910,1,2,0.233,3,1,1,3,1,2,2,2,1,1,2,4,2,35,1,100,-1
19900811,j40,walmart,2,no,key,yes,benton,gallatin,coated,uncoated,no,line,no,woodhoe70,816,2,tabloid,northus,1910,1,2,0.333,5,3,1,3,1,1,2,3,1,1,2,2,2,35,1,100,1
19900807,x315,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,1,tabloid,canadian,1910,1,2,0.2,4,2,2,3,1,2,2,2,2,1,2,2,2,35,1,100,1
19900807,x766,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,2,tabloid,canadian,1910,1,2,0.333,4,3,2,3,1,2,2,2,1,1,3,4,2,35,1,100,1
19900810,w516,sheplers,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,xylol,yes,albert70,802,1,spiegel,northus,1910,1,2,0.267,3,1,2,4,1,1,2,2,1,1,3,1,5,35,1,100,1
19900809,x35,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,1,tabloid,northus,1910,1,2,0.2,4,1,2,3,2,1,2,2,1,1,2,2,5,35,1,100,1
19900813,f633,dunns,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,mideuropean,1910,1,2,0.333,3,1,2,4,3,1,1,1,1,1,3,2,1,35,2,100,1
19900813,m200,dunns,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,mideuropean,1910,1,2,0.233,3,1,2,4,3,1,1,1,1,1,3,1,1,35,2,100,1
19900812,r15,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,815,1,spiegel,canadian,1911,1,2,0.267,3,3,2,3,1,2,2,2,1,1,3,2,2,40,2,100,1
19900812,x65,mervyns,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,821,1,tabloid,northus,1910,1,2,0.233,4,1,2,3,2,2,1,2,2,1,2,2,4,35,2,100,1
19900813,x333,walmart,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,northus,1910,1,2,0.5,3,1,2,3,1,2,2,2,1,1,2,2,2,35,1,100,1
19900812,x282,mervyns,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,821,1,tabloid,northus,1910,1,2,0.333,5,1,2,3,3,2,1,1,1,1,2,2,4,35,2,100,1
19900813,x184,walmart,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,824,1,tabloid,northus,1910,1,2,0.167,3,1,2,3,1,2,2,2,1,1,1,1,2,35,2,100,1
19900814,r22,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,spiegel,canadian,1910,1,2,0.167,6,3,1,3,3,1,1,2,1,1,3,2,2,35,2,100,1
19900812,r23,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,spiegel,canadian,1910,1,2,0.367,3,3,2,3,2,2,2,2,1,1,2,2,2,35,2,100,1
19900819,f236,dunns,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1910,1,2,0.3,3,1,2,3,3,1,2,1,1,1,2,2,1,35,1,100,1
19900818,x91,lazarus,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,1,tabloid,northus,1910,1,2,0.333,3,2,2,3,3,1,1,1,1,1,2,2,5,35,1,100,1
19900818,x132,lazarus,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,2,tabloid,canadian,1910,1,2,0.367,3,2,2,3,3,1,1,1,1,2,2,3,5,35,1,100,1
19900820,x377,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,1,tabloid,canadian,1910,3,2,0.367,3,2,2,3,3,2,1,1,1,1,3,2,2,40,1,100,1
19900820,x129,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,828,2,tabloid,canadian,1910,3,2,0.2,3,1,2,3,3,2,1,1,1,1,2,2,2,40,1,100,1
19900830,t204,galls,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,xylol,yes,woodhoe70,815,1,spiegel,northus,1911,1,2,0.367,3,2,2,3,2,1,1,4,1,1,3,2,3,30,2,100,-1
19900831,x197,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,1,tabloid,northus,1911,3,2,0.333,3,1,1,3,3,1,1,2,2,1,2,2,3,30,1,100,1
19900831,x138,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,1,tabloid,northus,1911,3,2,0.267,4,2,2,3,3,1,1,2,1,1,2,1,3,30,1,100,1
19900825,x60,ames,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,motter94,824,2,tabloid,northus,1910,1,2,0.3,4,2,2,3,1,2,2,2,1,1,2,2,2,45,1,100,1
19900824,f192,competitivedge,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1911,1,2,0.3,3,1,2,3,3,1,1,2,1,1,2,2,6,30,1,100,1
19900824,m254,competitivedge,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1910,1,2,0.3,3,1,2,3,3,1,1,2,1,1,2,2,6,45,1,100,1
19900821,i353,austads,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,canadian,1910,1,2,0.333,3,1,1,4,3,1,2,1,2,1,3,2,5,45,1,100,1
19900821,i346,austads,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,albert70,802,1,catalog,canadian,1910,1,2,0.433,3,2,2,4,3,1,1,2,1,1,3,1,5,45,1,100,1
19900921,r6,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,1,spiegel,canadian,1910,1,3,0.367,3,1,2,3,1,2,4,1,1,1,2,2,2,40,1,90,-1
19900920,g657,colortile,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,816,1,tabloid,canadian,1910,1,1,0.2,4,1,1,3,1,1,2,2,1,1,2,4,2,40,2,100,-1
19900913,r7,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,815,1,spiegel,canadian,1910,1,3,0.2,3,1,2,3,1,1,4,1,1,1,2,2,2,40,1,90,-1
19900909,f126,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,northus,1911,3,2,0.233,3,1,2,4,3,1,1,2,1,1,2,2,5,40,1,100,1
19900909,f159,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,woodhoe70,816,1,catalog,northus,1910,3,2,0.267,3,3,1,3,3,1,1,1,2,1,3,4,5,40,2,100,1
19900909,f337,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,northus,1910,3,2,0.3,3,1,2,3,3,1,1,1,1,1,2,2,5,40,2,100,1
19900909,f679,modmat,2,yes,key,yes,uddeholm,gallatin,uncoated,uncoated,no,line,no,woodhoe70,816,2,catalog,northus,1910,3,2,0.267,3,2,1,3,3,1,1,1,1,1,2,1,5,40,2,100,1
19900910,m103,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1911,2,1,0.367,2,1,2,3,3,1,1,1,1,1,2,1,5,35,2,100,1
19900910,t284,modmat,2,yes,key,yes,benton,gallatin,coated,coated,no,line,yes,motter70,813,2,catalog,northus,1911,2,1,0.233,3,1,2,3,1,1,3,1,1,1,2,2,5,35,2,100,1
19900910,t333,modmat,2,yes,key,yes,benton,gallatin,coated,coated,no,line,yes,motter70,813,2,catalog,northus,1910,2,1,0.2,3,1,2,3,1,1,3,1,1,1,2,1,5,40,1,100,1
19900915,f679,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,2,catalog,northus,1910,3,3,0.267,3,2,1,3,3,1,1,1,1,1,2,1,5,40,2,100,1
19900915,f159,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,1,catalog,northus,1910,3,3,0.267,3,1,1,3,3,1,1,1,2,1,2,2,5,40,2,100,1
19901002,g55,kmart,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,no,woodhoe70,815,1,tabloid,northus,1910,2,2,0.133,3,2,1,3,3,2,2,1,1,1,2,2,4,40,1,90,-1
19901002,g55,kmart,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,woodhoe70,815,1,tabloid,northus,1910,2,1,0.367,3,1,1,3,3,2,2,1,1,1,2,2,4,40,1,90,-1
19901002,g150,kmart,2,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,1,tabloid,mideuropean,1911,2,2,0.2,5,1,1,3,3,1,1,1,1,1,3,2,4,40,1,90,-1
19901001,x271,toysrus,2,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,1,tabloid,canadian,1910,1,1,0.2,4,1,2,3,1,2,4,1,1,1,1,2,2,40,1,90,1
19901001,x251,toysrus,2,no,key,no,benton,gallatin,coated,coated,no,line,no,motter94,824,2,tabloid,canadian,1910,1,1,0.2,3,1,2,3,2,2,2,1,1,1,2,2,2,40,1,90,1
19900926,x326,walmart,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,827,2,tabloid,mideuropean,1911,1,1,0.233,3,1,2,2,1,2,3,1,2,1,2,3,2,40,2,90,1
19900926,x206,walmart,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,827,1,tabloid,mideuropean,1911,1,1,0.3,3,1,2,2,1,2,3,1,2,1,2,3,2,40,2,90,1
19900926,r9,target,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,spiegel,canadian,1910,1,1,0.233,3,3,2,3,3,1,2,1,1,1,2,2,2,40,1,90,1
19900926,x820,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,1,tabloid,northus,1911,1,2,0.433,3,3,1,3,4,2,1,1,1,1,2,1,5,40,1,90,1
19900924,f337,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1911,3,1,0.367,3,1,2,3,2,1,2,2,1,1,2,1,5,40,1,90,1
19900924,f126,modmat,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter70,813,1,catalog,northus,1911,3,1,0.4,4,1,2,3,3,1,1,2,1,2,2,1,5,40,1,90,1
19901006,g71,kmart,2,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,woodhoe70,816,2,tabloid,northus,1911,1,2,0.3,3,1,2,3,3,1,1,1,1,1,2,2,4,40,2,100,-1
19901007,m74,casliving,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,albert70,802,1,catalog,northus,1911,1,2,0.333,5,2,1,3,1,1,1,5,2,1,3,2,3,40,2,100,1
19901007,g67,kmart,2,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,815,2,tabloid,mideuropean,1911,1,2,0.3,3,1,2,3,3,1,1,1,1,1,2,2,4,40,2,100,-1
19901001,g150,kmart,2,no,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,woodhoe70,816,1,tabloid,mideuropean,1910,2,1,0.233,6,1,1,3,3,1,2,1,1,1,3,2,4,40,1,90,-1
19901005,x828,brendls,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,motter94,821,1,tabloid,canadian,1911,1,2,0.333,4,2,1,3,1,1,2,2,1,1,2,1,4,40,2,100,-1
19901007,m65,casliving,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,albert70,802,1,catalog,northus,1910,1,2,0.233,6,1,1,4,1,1,2,2,1,1,3,1,3,40,2,100,1
19901010,x367,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,1,tabloid,northus,1911,1,2,0.3,3,1,1,3,3,1,1,2,2,1,2,2,3,40,2,100,-1
19901017,t178,servmerch,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,xylol,yes,albert70,802,1,catalog,mideuropean,1911,3,1,0.333,3,2,1,4,3,1,1,1,1,1,2,2,5,40,2,100,1
19901010,r34,target,2,no,key,yes,benton,gallatin,coated,uncoated,no,line,yes,woodhoe70,816,2,spiegel,northus,1911,1,2,0.3,3,1,1,3,1,2,2,2,1,1,2,1,2,40,2,100,1
19901010,r15,target,2,no,key,yes,benton,gallatin,coated,uncoated,no,line,yes,woodhoe70,816,1,spiegel,northus,1911,1,2,0.3,2,1,1,3,1,2,2,2,1,1,2,1,2,40,2,100,1
19901008,x420,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,827,1,tabloid,canadian,1911,1,2,0.333,3,2,2,3,3,2,1,1,1,1,2,4,2,40,2,100,1
19901008,x389,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,motter94,827,2,tabloid,canadian,1911,1,2,0.3,3,2,2,3,3,2,1,1,1,1,2,2,2,40,2,100,1
19901014,x37,toysrus,2,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,1,tabloid,canadian,1911,1,2,0.333,4,2,2,3,1,2,2,2,2,1,2,3,2,40,2,100,1
19901014,x771,toysrus,2,no,key,no,benton,gallatin,coated,coated,no,line,yes,motter94,824,2,tabloid,canadian,1911,1,2,0.2,3,1,3,3,2,2,2,1,1,1,2,3,2,40,2,100,1
19901027,g465,woolwrth,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,tabloid,northus,1910,1,1,0.367,2,1,2,3,1,2,3,1,1,1,2,2,2,40,1,100,-1
19901101,x185,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,1,tabloid,northus,1910,1,1,0.267,3,1,2,3,3,1,1,2,1,1,2,2,3,40,1,100,-1
19901102,x199,kmart,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,1,tabloid,northus,1910,3,1,0.2,4,1,2,3,3,2,1,2,1,1,2,2,5,40,1,100,-1
19901031,x251,kmart,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,2,tabloid,northus,1910,3,1,0.233,5,3,2,3,3,2,1,1,1,1,2,2,5,40,1,100,1
19901031,x199,kmart,2,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,828,1,tabloid,northus,1910,3,1,0.2,5,2,2,3,3,2,1,1,1,1,2,2,5,40,1,100,1
19901102,g519,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,2,tabloid,canadian,1910,1,1,0.2,4,1,2,3,1,2,3,1,1,1,2,3,2,40,1,100,-1
19901023,g459,wards,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,1,tabloid,canadian,1910,1,1,0.2,4,1,1,3,1,2,3,1,1,1,2,2,2,40,2,100,-1
19901027,g465,woolworth,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,tabloid,northus,1910,1,1,0.367,2,1,2,3,1,2,3,1,1,1,2,2,2,40,1,100,-1
19901030,g3,woolworth,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,816,2,tabloid,northus,1910,1,1,0.3,4,1,1,3,1,2,3,1,1,1,1,2,2,40,2,100,-1
19901031,g98,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,815,1,tabloid,canadian,1910,1,1,0.233,3,2,2,3,2,2,2,1,1,1,2,2,2,40,1,100,-1
19901102,g625,ames,2,no,key,yes,benton,gallatin,coated,coated,no,line,yes,woodhoe70,815,1,tabloid,canadian,1910,1,1,0.267,5,1,2,3,1,2,2,2,1,1,2,2,2,40,1,100,-1
19901107,x129,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,yes,motter94,821,1,tabloid,northus,1910,1,1,0.267,5,1,1,3,3,1,1,1,1,1,2,2,3,40,1,100,-1
19901114,x243,tvguide,1,yes,key,yes,benton,gallatin,uncoated,uncoated,no,line,no,motter94,821,1,tabloid,northus,1911,1,1,0.2,5,1,1,2,3,1,1,1,1,1,2,2,3,40,1,100,-1
19901105,g81,hills,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,woodhoe70,816,2,tabloid,northus,1910,1,1,0.267,4,2,1,3,1,2,2,2,1,1,2,2,4,40,1,100,1
19901109,g81,hills,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,no,woodhoe70,816,2,tabloid,northus,1910,1,2,0.233,3,1,1,3,1,1,2,2,1,1,3,2,4,40,1,100,-1
19901108,g462,woolworth,2,no,key,yes,benton,gallatin,coated,coated,no,line,no,woodhoe70,815,1,tabloid,canadian,1910,1,1,0.2,2,2,2,3,1,1,3,1,1,1,1,1,2,40,1,100,-1
19901105,g108,hills,2,no,key,yes,benton,gallatin,uncoated,coated,no,line,yes,woodhoe70,816,1,tabloid,northus,1910,1,1,0.233,4,2,1,3,1,2,3,1,2,1,2,2,4,40,1,100,1
